2024-05-04 01:39:33 CPU Usage: 75% | Memory Usage: 36.10% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:39:35 CPU Usage: 40.6% | Memory Usage: 36.11% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:39:36 CPU Usage: 56.2% | Memory Usage: 36.11% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:39:37 CPU Usage: 38.7% | Memory Usage: 36.11% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:39:38 CPU Usage: 47.1% | Memory Usage: 36.11% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:39:39 CPU Usage: 74.3% | Memory Usage: 36.14% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:39:40 CPU Usage: 66.7% | Memory Usage: 36.14% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:39:42 CPU Usage: 39.4% | Memory Usage: 36.14% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:39:43 CPU Usage: 100% | Memory Usage: 36.13% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:39:44 CPU Usage: 37.5% | Memory Usage: 36.14% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:39:45 CPU Usage: 50% | Memory Usage: 36.14% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:39:46 CPU Usage: 51.6% | Memory Usage: 36.13% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:39:48 CPU Usage: 50% | Memory Usage: 36.13% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:39:49 CPU Usage: 47.1% | Memory Usage: 36.13% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:39:50 CPU Usage: 42.4% | Memory Usage: 36.14% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:39:51 CPU Usage: 43.8% | Memory Usage: 36.14% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:39:52 CPU Usage: 44.1% | Memory Usage: 36.14% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:39:54 CPU Usage: 78.1% | Memory Usage: 36.14% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:39:55 CPU Usage: 37.5% | Memory Usage: 36.14% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:39:56 CPU Usage: 48.5% | Memory Usage: 36.13% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:39:57 CPU Usage: 51.5% | Memory Usage: 36.13% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:39:58 CPU Usage: 85.3% | Memory Usage: 36.13% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:40:00 CPU Usage: 46.9% | Memory Usage: 36.13% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:40:01 CPU Usage: 38.2% | Memory Usage: 36.13% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:40:02 CPU Usage: 46.9% | Memory Usage: 36.13% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:40:03 CPU Usage: 48.4% | Memory Usage: 36.14% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:40:04 CPU Usage: 80% | Memory Usage: 36.14% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:40:05 CPU Usage: 35.5% | Memory Usage: 36.14% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:40:07 CPU Usage: 44.1% | Memory Usage: 36.13% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:40:08 CPU Usage: 54.5% | Memory Usage: 36.14% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:40:09 CPU Usage: 41.9% | Memory Usage: 36.14% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:40:10 CPU Usage: 43.8% | Memory Usage: 36.14% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:40:11 CPU Usage: 43.8% | Memory Usage: 36.15% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:40:13 CPU Usage: 42.4% | Memory Usage: 36.15% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:40:14 CPU Usage: 36.4% | Memory Usage: 36.15% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:40:15 CPU Usage: 90.6% | Memory Usage: 36.15% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:40:16 CPU Usage: 53.1% | Memory Usage: 36.15% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:40:17 CPU Usage: 44.1% | Memory Usage: 36.15% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:40:19 CPU Usage: 41.2% | Memory Usage: 36.15% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:40:20 CPU Usage: 36.4% | Memory Usage: 36.16% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:40:21 CPU Usage: 38.7% | Memory Usage: 36.15% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:40:22 CPU Usage: 48.5% | Memory Usage: 36.16% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:40:23 CPU Usage: 51.5% | Memory Usage: 36.16% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:40:24 CPU Usage: 39.4% | Memory Usage: 36.15% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:40:26 CPU Usage: 94.3% | Memory Usage: 36.16% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:40:27 CPU Usage: 39.4% | Memory Usage: 36.16% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:40:28 CPU Usage: 40.6% | Memory Usage: 36.16% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:40:29 CPU Usage: 50% | Memory Usage: 36.17% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:40:30 CPU Usage: 50% | Memory Usage: 36.17% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:40:32 CPU Usage: 46.9% | Memory Usage: 36.11% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:40:33 CPU Usage: 54.5% | Memory Usage: 36.11% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:40:34 CPU Usage: 72.7% | Memory Usage: 36.12% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:40:35 CPU Usage: 38.2% | Memory Usage: 36.11% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:40:36 CPU Usage: 48.4% | Memory Usage: 36.11% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:40:38 CPU Usage: 45.2% | Memory Usage: 36.10% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:40:39 CPU Usage: 45.5% | Memory Usage: 36.10% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:40:40 CPU Usage: 45.5% | Memory Usage: 36.11% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:40:41 CPU Usage: 45.5% | Memory Usage: 36.11% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:40:42 CPU Usage: 48.6% | Memory Usage: 36.11% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:40:44 CPU Usage: 51.5% | Memory Usage: 36.12% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:40:45 CPU Usage: 46.9% | Memory Usage: 36.12% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:40:46 CPU Usage: 39.4% | Memory Usage: 36.12% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:40:47 CPU Usage: 44.1% | Memory Usage: 36.13% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:40:48 CPU Usage: 54.3% | Memory Usage: 36.12% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:40:49 CPU Usage: 54.5% | Memory Usage: 36.13% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:40:51 CPU Usage: 43.3% | Memory Usage: 36.14% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:40:52 CPU Usage: 45.5% | Memory Usage: 36.14% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:40:53 CPU Usage: 48.5% | Memory Usage: 36.13% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:40:54 CPU Usage: 45.5% | Memory Usage: 36.13% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:40:55 CPU Usage: 46.9% | Memory Usage: 36.12% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:40:57 CPU Usage: 51.5% | Memory Usage: 36.14% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:40:58 CPU Usage: 43.8% | Memory Usage: 36.13% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:40:59 CPU Usage: 37.5% | Memory Usage: 36.13% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:41:00 CPU Usage: 54.5% | Memory Usage: 36.13% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:41:01 CPU Usage: 45.5% | Memory Usage: 36.13% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:41:03 CPU Usage: 48.5% | Memory Usage: 36.13% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:41:04 CPU Usage: 50% | Memory Usage: 36.14% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:41:05 CPU Usage: 45.5% | Memory Usage: 36.14% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:41:06 CPU Usage: 43.8% | Memory Usage: 36.14% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:41:07 CPU Usage: 43.8% | Memory Usage: 36.16% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:41:08 CPU Usage: 53.1% | Memory Usage: 36.16% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:41:10 CPU Usage: 63.6% | Memory Usage: 36.13% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:41:11 CPU Usage: 54.5% | Memory Usage: 36.13% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:41:12 CPU Usage: 47.2% | Memory Usage: 36.13% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:41:13 CPU Usage: 45.5% | Memory Usage: 36.12% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:41:14 CPU Usage: 41.9% | Memory Usage: 36.12% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:41:16 CPU Usage: 43.8% | Memory Usage: 36.13% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:41:17 CPU Usage: 43.8% | Memory Usage: 36.13% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:41:18 CPU Usage: 43.8% | Memory Usage: 36.13% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:41:19 CPU Usage: 39.4% | Memory Usage: 36.14% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:41:20 CPU Usage: 70.6% | Memory Usage: 36.14% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:41:22 CPU Usage: 54.5% | Memory Usage: 36.14% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:41:23 CPU Usage: 45.2% | Memory Usage: 36.13% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:41:24 CPU Usage: 50% | Memory Usage: 36.14% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:41:25 CPU Usage: 58.3% | Memory Usage: 36.14% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:41:26 CPU Usage: 45.2% | Memory Usage: 36.14% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:41:27 CPU Usage: 48.5% | Memory Usage: 36.13% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:41:29 CPU Usage: 45.5% | Memory Usage: 36.14% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:41:30 CPU Usage: 46.9% | Memory Usage: 36.14% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:41:31 CPU Usage: 82.9% | Memory Usage: 36.14% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:41:32 CPU Usage: 72.7% | Memory Usage: 36.14% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:41:33 CPU Usage: 46.9% | Memory Usage: 36.14% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:41:35 CPU Usage: 46.9% | Memory Usage: 36.14% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:41:36 CPU Usage: 48.6% | Memory Usage: 36.14% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:41:37 CPU Usage: 45.2% | Memory Usage: 36.14% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:41:38 CPU Usage: 51.5% | Memory Usage: 36.16% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:41:39 CPU Usage: 45.5% | Memory Usage: 36.16% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:41:41 CPU Usage: 45.7% | Memory Usage: 36.17% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:41:42 CPU Usage: 100% | Memory Usage: 36.18% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:41:43 CPU Usage: 53.1% | Memory Usage: 36.11% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:41:44 CPU Usage: 42.4% | Memory Usage: 36.12% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:41:45 CPU Usage: 63.6% | Memory Usage: 36.14% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:41:47 CPU Usage: 48.5% | Memory Usage: 36.15% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:41:48 CPU Usage: 87.5% | Memory Usage: 36.14% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:41:49 CPU Usage: 47.1% | Memory Usage: 36.13% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:41:50 CPU Usage: 43.8% | Memory Usage: 36.13% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:41:51 CPU Usage: 47.1% | Memory Usage: 36.13% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:41:52 CPU Usage: 91.2% | Memory Usage: 36.13% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:41:54 CPU Usage: 46.9% | Memory Usage: 36.14% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:41:55 CPU Usage: 45.5% | Memory Usage: 36.14% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:41:56 CPU Usage: 50% | Memory Usage: 36.15% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:41:57 CPU Usage: 45.5% | Memory Usage: 36.18% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:41:58 CPU Usage: 48.6% | Memory Usage: 36.18% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:42:00 CPU Usage: 45.2% | Memory Usage: 36.18% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:42:01 CPU Usage: 88.6% | Memory Usage: 36.19% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:42:02 CPU Usage: 42.4% | Memory Usage: 36.18% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:42:03 CPU Usage: 85.3% | Memory Usage: 36.18% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:42:04 CPU Usage: 46.9% | Memory Usage: 36.20% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:42:06 CPU Usage: 45.5% | Memory Usage: 36.19% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:42:07 CPU Usage: 48.5% | Memory Usage: 36.19% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:42:08 CPU Usage: 52.9% | Memory Usage: 36.19% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:42:09 CPU Usage: 48.5% | Memory Usage: 36.19% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:42:10 CPU Usage: 51.5% | Memory Usage: 36.19% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:42:11 CPU Usage: 45.5% | Memory Usage: 36.18% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:42:13 CPU Usage: 47.1% | Memory Usage: 36.18% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:42:14 CPU Usage: 97.1% | Memory Usage: 36.18% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:42:15 CPU Usage: 47.1% | Memory Usage: 36.19% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:42:16 CPU Usage: 50% | Memory Usage: 36.19% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:42:17 CPU Usage: 45.2% | Memory Usage: 36.19% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:42:19 CPU Usage: 75% | Memory Usage: 36.18% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:42:20 CPU Usage: 46.9% | Memory Usage: 36.19% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:42:21 CPU Usage: 63.6% | Memory Usage: 36.19% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:42:22 CPU Usage: 42.4% | Memory Usage: 36.19% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:42:23 CPU Usage: 48.5% | Memory Usage: 36.19% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:42:25 CPU Usage: 94.1% | Memory Usage: 36.18% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:42:26 CPU Usage: 45.5% | Memory Usage: 36.18% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:42:27 CPU Usage: 46.9% | Memory Usage: 36.18% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:42:28 CPU Usage: 50% | Memory Usage: 36.19% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:42:29 CPU Usage: 44.1% | Memory Usage: 36.19% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:42:30 CPU Usage: 46.9% | Memory Usage: 36.18% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:42:32 CPU Usage: 43.8% | Memory Usage: 36.18% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:42:33 CPU Usage: 48.5% | Memory Usage: 36.18% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:42:34 CPU Usage: 80% | Memory Usage: 36.19% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:42:35 CPU Usage: 94.3% | Memory Usage: 36.19% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:42:36 CPU Usage: 50% | Memory Usage: 36.18% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:42:38 CPU Usage: 45.2% | Memory Usage: 36.18% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:42:39 CPU Usage: 43.8% | Memory Usage: 36.19% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:42:40 CPU Usage: 50% | Memory Usage: 36.18% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:42:41 CPU Usage: 46.9% | Memory Usage: 36.18% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:42:42 CPU Usage: 50% | Memory Usage: 36.18% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:42:44 CPU Usage: 48.5% | Memory Usage: 36.18% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:42:45 CPU Usage: 47.1% | Memory Usage: 36.18% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:42:46 CPU Usage: 94.1% | Memory Usage: 36.19% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:42:47 CPU Usage: 50% | Memory Usage: 36.18% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:42:48 CPU Usage: 50% | Memory Usage: 36.19% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:42:50 CPU Usage: 66.7% | Memory Usage: 36.19% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:42:51 CPU Usage: 55.9% | Memory Usage: 36.19% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:42:52 CPU Usage: 48.5% | Memory Usage: 36.19% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:42:53 CPU Usage: 48.5% | Memory Usage: 36.18% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:42:54 CPU Usage: 51.5% | Memory Usage: 36.18% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:42:55 CPU Usage: 47.1% | Memory Usage: 36.21% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:42:57 CPU Usage: 73.7% | Memory Usage: 36.23% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:42:58 CPU Usage: 56.2% | Memory Usage: 36.22% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:42:59 CPU Usage: 48.5% | Memory Usage: 36.21% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:43:00 CPU Usage: 45.5% | Memory Usage: 36.10% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:43:01 CPU Usage: 48.5% | Memory Usage: 36.11% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:43:03 CPU Usage: 46.9% | Memory Usage: 36.12% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:43:04 CPU Usage: 52.9% | Memory Usage: 36.13% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:43:05 CPU Usage: 55.9% | Memory Usage: 36.15% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:43:06 CPU Usage: 43.8% | Memory Usage: 36.15% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:43:07 CPU Usage: 56.2% | Memory Usage: 36.17% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:43:09 CPU Usage: 48.4% | Memory Usage: 36.17% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:43:10 CPU Usage: 43.8% | Memory Usage: 36.17% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:43:11 CPU Usage: 51.5% | Memory Usage: 36.19% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:43:12 CPU Usage: 55.9% | Memory Usage: 36.18% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:43:13 CPU Usage: 50% | Memory Usage: 36.18% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:43:15 CPU Usage: 50% | Memory Usage: 36.18% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:43:16 CPU Usage: 45.7% | Memory Usage: 36.18% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:43:17 CPU Usage: 48.4% | Memory Usage: 36.18% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:43:18 CPU Usage: 45.5% | Memory Usage: 36.17% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:43:19 CPU Usage: 48.5% | Memory Usage: 36.18% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:43:20 CPU Usage: 47.1% | Memory Usage: 36.18% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:43:22 CPU Usage: 45.5% | Memory Usage: 36.18% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:43:23 CPU Usage: 54.5% | Memory Usage: 36.19% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:43:24 CPU Usage: 52.9% | Memory Usage: 36.18% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:43:25 CPU Usage: 48.5% | Memory Usage: 36.18% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:43:26 CPU Usage: 47.2% | Memory Usage: 36.18% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:43:28 CPU Usage: 47.1% | Memory Usage: 36.18% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:43:29 CPU Usage: 54.5% | Memory Usage: 36.19% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:43:30 CPU Usage: 50% | Memory Usage: 36.19% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:43:31 CPU Usage: 43.8% | Memory Usage: 36.20% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:43:32 CPU Usage: 58.8% | Memory Usage: 36.20% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:43:34 CPU Usage: 45.5% | Memory Usage: 36.20% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:43:35 CPU Usage: 46.9% | Memory Usage: 36.19% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:43:36 CPU Usage: 52.8% | Memory Usage: 36.18% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:43:37 CPU Usage: 46.9% | Memory Usage: 36.21% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:43:38 CPU Usage: 56.2% | Memory Usage: 36.22% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:43:39 CPU Usage: 47.1% | Memory Usage: 36.21% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:43:41 CPU Usage: 47.1% | Memory Usage: 36.21% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:43:42 CPU Usage: 52.9% | Memory Usage: 36.21% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:43:43 CPU Usage: 43.8% | Memory Usage: 36.20% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:43:44 CPU Usage: 47.1% | Memory Usage: 36.21% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:43:45 CPU Usage: 48.5% | Memory Usage: 36.21% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:43:47 CPU Usage: 47.1% | Memory Usage: 36.20% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:43:48 CPU Usage: 59.4% | Memory Usage: 36.20% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:43:49 CPU Usage: 54.5% | Memory Usage: 36.20% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:43:50 CPU Usage: 45.2% | Memory Usage: 36.19% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:43:51 CPU Usage: 67.6% | Memory Usage: 36.20% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:43:53 CPU Usage: 45.5% | Memory Usage: 36.20% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:43:54 CPU Usage: 55.9% | Memory Usage: 36.20% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:43:55 CPU Usage: 41.9% | Memory Usage: 36.20% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:43:56 CPU Usage: 48.5% | Memory Usage: 36.20% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:43:57 CPU Usage: 48.4% | Memory Usage: 36.22% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:43:58 CPU Usage: 53.1% | Memory Usage: 36.22% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:44:00 CPU Usage: 54.5% | Memory Usage: 36.22% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:44:01 CPU Usage: 48.4% | Memory Usage: 36.22% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:44:02 CPU Usage: 88.2% | Memory Usage: 36.22% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:44:03 CPU Usage: 48.5% | Memory Usage: 36.22% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:44:04 CPU Usage: 48.6% | Memory Usage: 36.22% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:44:06 CPU Usage: 47.1% | Memory Usage: 36.21% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:44:07 CPU Usage: 91.2% | Memory Usage: 36.21% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:44:08 CPU Usage: 47.1% | Memory Usage: 36.22% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:44:09 CPU Usage: 50% | Memory Usage: 36.22% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:44:10 CPU Usage: 54.5% | Memory Usage: 36.22% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:44:12 CPU Usage: 46.9% | Memory Usage: 36.22% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:44:13 CPU Usage: 91.2% | Memory Usage: 36.22% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:44:14 CPU Usage: 54.3% | Memory Usage: 36.22% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:44:15 CPU Usage: 43.8% | Memory Usage: 36.22% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:44:16 CPU Usage: 60% | Memory Usage: 36.22% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:44:17 CPU Usage: 48.5% | Memory Usage: 36.22% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:44:19 CPU Usage: 50% | Memory Usage: 36.21% | I/O Usage (read write): 3.20 9.08
2024-05-04 01:44:20 CPU Usage: 45.5% | Memory Usage: 36.21% | I/O Usage (read write): 3.20 9.08
